Enu[GeV] vmu vmubar ve vebar vtau vtaubar [1e-38cm^2/GeV]
16.875 11.2204 5.53683 11.2598 5.55814 4.39544 2.46838
16.925 11.253 5.55324 11.2925 5.57449 4.41703 2.47964
16.975 11.2857 5.56965 11.3253 5.59087 4.43869 2.49095
17.025 11.3183 5.58607 11.358 5.60725 4.46035 2.50227
17.075 11.351 5.6025 11.3908 5.62365 4.48207 2.51363
17.125 11.3838 5.61892 11.4235 5.64004 4.50378 2.52499
17.175 11.4165 5.63536 11.4563 5.65646 4.52555 2.53637
17.225 11.4492 5.65179 11.489 5.67287 4.54731 2.54775
17.275 11.4819 5.66822 11.5218 5.6893 4.56912 2.55913
17.325 11.5147 5.68466 11.5546 5.70572 4.59092 2.57051
17.375 11.5474 5.7011 11.5874 5.72216 4.61275 2.58186
17.425 11.5802 5.71754 11.6202 5.73859 4.63457 2.59322
17.475 11.613 5.734 11.653 5.75504 4.65641 2.60452
17.525 11.6457 5.75046 11.6858 5.77148 4.67824 2.61582
17.575 11.6786 5.76694 11.7186 5.78794 4.7001 2.62707
17.625 11.7114 5.78341 11.7514 5.8044 4.72196 2.63832
17.675 11.7442 5.79989 11.7842 5.82088 4.74382 2.64951
17.725 11.777 5.81637 11.8171 5.83735 4.76567 2.66068
17.775 11.8098 5.83285 11.8499 5.85383 4.78754 2.67181
17.825 11.8426 5.84933 11.8828 5.87032 4.80941 2.68293
17.875 11.8755 5.86583 11.9156 5.88682 4.8313 2.69401
17.925 11.9083 5.88232 11.9485 5.90331 4.8532 2.7051
17.975 11.9411 5.89886 11.9813 5.91983 4.87511 2.71614
18.025 11.974 5.91539 12.0142 5.93634 4.89702 2.72718
18.075 12.0069 5.93197 12.0471 5.95289 4.91895 2.7382
18.125 12.0397 5.94854 12.0799 5.96943 4.94089 2.74921
18.175 12.0726 5.96515 12.1128 5.98602 4.96286 2.76021
18.225 12.1055 5.98176 12.1457 6.0026 4.98483 2.7712
18.275 12.1384 5.99839 12.1786 6.01922 5.00682 2.78219
18.325 12.1713 6.01502 12.2114 6.03584 5.02882 2.79317
18.375 12.2042 6.03169 12.2443 6.05249 5.05086 2.80416
18.425 12.2371 6.04836 12.2772 6.06914 5.07291 2.81515
18.475 12.27 6.06507 12.3101 6.08581 5.09501 2.82616
18.525 12.3029 6.08178 12.343 6.10249 5.11711 2.83717
18.575 12.3358 6.09854 12.3759 6.1192 5.13926 2.8482
18.625 12.3688 6.11529 12.4087 6.13591 5.16141 2.85922
18.675 12.4017 6.1321 12.4416 6.15266 5.1836 2.87025
18.725 12.4347 6.14891 12.4745 6.1694 5.20579 2.88128
18.775 12.4676 6.16576 12.5074 6.18619 5.22801 2.89233
18.825 12.5006 6.18261 12.5403 6.20298 5.25023 2.90337
18.875 12.5336 6.19951 12.5731 6.21981 5.2725 2.91442
18.925 12.5666 6.2164 12.606 6.23664 5.29477 2.92548
18.975 12.5996 6.23334 12.6389 6.2535 5.31707 2.93655
19.025 12.6326 6.25027 12.6718 6.27036 5.33938 2.94762
19.075 12.6656 6.26723 12.7047 6.28725 5.36173 2.95872
19.125 12.6986 6.2842 12.7376 6.30413 5.38408 2.96982
19.175 12.7316 6.30118 12.7704 6.32102 5.40647 2.98094
19.225 12.7646 6.31817 12.8033 6.33792 5.42886 2.99207
19.275 12.7976 6.33516 12.8361 6.35481 5.45129 3.00323
19.325 12.8307 6.35216 12.8689 6.3717 5.47372 3.01439
19.375 12.8637 6.36915 12.9018 6.38858 5.49618 3.02558
19.425 12.8967 6.38614 12.9346 6.40546 5.51865 3.03677
19.475 12.9297 6.40311 12.9673 6.42233 5.54115 3.04799
19.525 12.9627 6.42008 13.0001 6.4392 5.56366 3.05922
19.575 12.9958 6.43703 13.0329 6.45606 5.58622 3.07049
19.625 13.0288 6.45398 13.0656 6.47291 5.60878 3.08175
19.675 13.0618 6.47089 13.0983 6.48974 5.63138 3.09305
19.725 13.0948 6.48781 13.1311 6.50656 5.65398 3.10435
19.775 13.1278 6.50468 13.1637 6.52336 5.67664 3.11568
19.825 13.1608 6.52156 13.1964 6.54015 5.69929 3.12702
19.875 13.1937 6.53838 13.2291 6.55691 5.72199 3.13837
19.925 13.2267 6.55519 13.2617 6.57366 5.74469 3.14973
19.975 13.2597 6.57195 13.2943 6.59037 5.76743 3.16109
